"","flips","player","result","change","streak","num_Make","prior_makes_3"
"650","Miss",7,0,1,321,0,TRUE
"651","Miss",7,0,0,321,0,FALSE
"652","Miss",7,0,0,321,0,FALSE
"653","Make",7,1,1,322,1,FALSE
"654","Make",7,1,0,322,2,FALSE
"655","Miss",7,0,1,323,0,FALSE
"656","Make",7,1,1,324,1,FALSE
"657","Miss",7,0,1,325,0,FALSE
"658","Make",7,1,1,326,1,FALSE
"659","Miss",7,0,1,327,0,FALSE
"660","Make",7,1,1,328,1,FALSE
"661","Miss",7,0,1,329,0,FALSE
"662","Make",7,1,1,330,1,FALSE
"663","Miss",7,0,1,331,0,FALSE
"664","Make",7,1,1,332,1,FALSE
"665","Make",7,1,0,332,2,FALSE
"666","Make",7,1,0,332,3,FALSE
"667","Miss",7,0,1,333,0,TRUE
"668","Make",7,1,1,334,1,FALSE
"669","Make",7,1,0,334,2,FALSE
"670","Miss",7,0,1,335,0,FALSE
"671","Make",7,1,1,336,1,FALSE
"672","Make",7,1,0,336,2,FALSE
"673","Miss",7,0,1,337,0,FALSE
"674","Make",7,1,1,338,1,FALSE
"675","Make",7,1,0,338,2,FALSE
"676","Miss",7,0,1,339,0,FALSE
"677","Miss",7,0,0,339,0,FALSE
"678","Miss",7,0,0,339,0,FALSE
"679","Make",7,1,1,340,1,FALSE
"680","Miss",7,0,1,341,0,FALSE
"681","Make",7,1,1,342,1,FALSE
"682","Miss",7,0,1,343,0,FALSE
"683","Make",7,1,1,344,1,FALSE
"684","Make",7,1,0,344,2,FALSE
"685","Miss",7,0,1,345,0,FALSE
"686","Make",7,1,1,346,1,FALSE
"687","Miss",7,0,1,347,0,FALSE
"688","Make",7,1,1,348,1,FALSE
"689","Make",7,1,0,348,2,FALSE
"690","Miss",7,0,1,349,0,FALSE
"691","Miss",7,0,0,349,0,FALSE
"692","Miss",7,0,0,349,0,FALSE
"693","Miss",7,0,0,349,0,FALSE
"694","Miss",7,0,0,349,0,FALSE
"695","Make",7,1,1,350,1,FALSE
"696","Make",7,1,0,350,2,FALSE
"697","Miss",7,0,1,351,0,FALSE
"698","Miss",7,0,0,351,0,FALSE
"699","Miss",7,0,0,351,0,FALSE
"700","Miss",7,0,0,351,0,FALSE
"701","Miss",8,0,1,352,0,FALSE
"702","Make",8,1,1,353,1,FALSE
"703","Miss",8,0,1,354,0,FALSE
"704","Miss",8,0,0,354,0,FALSE
"705","Make",8,1,1,355,1,FALSE
"706","Miss",8,0,1,356,0,FALSE
"707","Make",8,1,1,357,1,FALSE
"708","Make",8,1,0,357,2,FALSE
"709","Miss",8,0,1,358,0,FALSE
"710","Miss",8,0,0,358,0,FALSE
"711","Make",8,1,1,359,1,FALSE
"712","Miss",8,0,1,360,0,FALSE
"713","Miss",8,0,0,360,0,FALSE
"714","Make",8,1,1,361,1,FALSE
"715","Miss",8,0,1,362,0,FALSE
"716","Make",8,1,1,363,1,FALSE
"717","Make",8,1,0,363,2,FALSE
"718","Make",8,1,0,363,3,FALSE
"719","Miss",8,0,1,364,0,TRUE
"720","Miss",8,0,0,364,0,FALSE
"721","Miss",8,0,0,364,0,FALSE
"722","Make",8,1,1,365,1,FALSE
"723","Miss",8,0,1,366,0,FALSE
"724","Make",8,1,1,367,1,FALSE
"725","Make",8,1,0,367,2,FALSE
"726","Miss",8,0,1,368,0,FALSE
"727","Make",8,1,1,369,1,FALSE
"728","Miss",8,0,1,370,0,FALSE
"729","Make",8,1,1,371,1,FALSE
"730","Miss",8,0,1,372,0,FALSE
"731","Make",8,1,1,373,1,FALSE
"732","Miss",8,0,1,374,0,FALSE
"733","Make",8,1,1,375,1,FALSE
"734","Make",8,1,0,375,2,FALSE
"735","Make",8,1,0,375,3,FALSE
"736","Make",8,1,0,375,4,TRUE
"737","Miss",8,0,1,376,0,TRUE
"738","Make",8,1,1,377,1,FALSE
"739","Make",8,1,0,377,2,FALSE
"740","Make",8,1,0,377,3,FALSE
"741","Make",8,1,0,377,4,TRUE
"742","Make",8,1,0,377,5,TRUE
"743","Miss",8,0,1,378,0,TRUE
"744","Make",8,1,1,379,1,FALSE
"745","Make",8,1,0,379,2,FALSE
"746","Make",8,1,0,379,3,FALSE
"747","Make",8,1,0,379,4,TRUE
"748","Make",8,1,0,379,5,TRUE
"749","Miss",8,0,1,380,0,TRUE
"750","Miss",8,0,0,380,0,FALSE
"751","Miss",8,0,0,380,0,FALSE
"752","Miss",8,0,0,380,0,FALSE
"753","Miss",8,0,0,380,0,FALSE
"754","Miss",8,0,0,380,0,FALSE
"755","Make",8,1,1,381,1,FALSE
"756","Make",8,1,0,381,2,FALSE
"757","Miss",8,0,1,382,0,FALSE
"758","Make",8,1,1,383,1,FALSE
"759","Make",8,1,0,383,2,FALSE
"760","Make",8,1,0,383,3,FALSE
"761","Make",8,1,0,383,4,TRUE
"762","Make",8,1,0,383,5,TRUE
"763","Miss",8,0,1,384,0,TRUE
"764","Miss",8,0,0,384,0,FALSE
"765","Make",8,1,1,385,1,FALSE
"766","Make",8,1,0,385,2,FALSE
"767","Miss",8,0,1,386,0,FALSE
"768","Miss",8,0,0,386,0,FALSE
"769","Make",8,1,1,387,1,FALSE
"770","Make",8,1,0,387,2,FALSE
"771","Miss",8,0,1,388,0,FALSE
"772","Miss",8,0,0,388,0,FALSE
"773","Miss",8,0,0,388,0,FALSE
"774","Make",8,1,1,389,1,FALSE
"775","Miss",8,0,1,390,0,FALSE
"776","Make",8,1,1,391,1,FALSE
"777","Make",8,1,0,391,2,FALSE
"778","Make",8,1,0,391,3,FALSE
"779","Make",8,1,0,391,4,TRUE
"780","Miss",8,0,1,392,0,TRUE
"781","Miss",8,0,0,392,0,FALSE
"782","Make",8,1,1,393,1,FALSE
"783","Miss",8,0,1,394,0,FALSE
"784","Miss",8,0,0,394,0,FALSE
"785","Miss",8,0,0,394,0,FALSE
"786","Make",8,1,1,395,1,FALSE
"787","Make",8,1,0,395,2,FALSE
"788","Miss",8,0,1,396,0,FALSE
"789","Make",8,1,1,397,1,FALSE
"790","Miss",8,0,1,398,0,FALSE
"791","Miss",8,0,0,398,0,FALSE
"792","Miss",8,0,0,398,0,FALSE
"793","Miss",8,0,0,398,0,FALSE
"794","Make",8,1,1,399,1,FALSE
"795","Make",8,1,0,399,2,FALSE
"796","Miss",8,0,1,400,0,FALSE
"797","Miss",8,0,0,400,0,FALSE
"798","Miss",8,0,0,400,0,FALSE
"799","Miss",8,0,0,400,0,FALSE
"800","Miss",8,0,0,400,0,FALSE
"801","Make",9,1,1,401,1,FALSE
"802","Make",9,1,0,401,2,FALSE
"803","Miss",9,0,1,402,0,FALSE
"804","Miss",9,0,0,402,0,FALSE
"805","Make",9,1,1,403,1,FALSE
"806","Miss",9,0,1,404,0,FALSE
"807","Make",9,1,1,405,1,FALSE
"808","Miss",9,0,1,406,0,FALSE
"809","Miss",9,0,0,406,0,FALSE
"810","Miss",9,0,0,406,0,FALSE
"811","Miss",9,0,0,406,0,FALSE
"812","Make",9,1,1,407,1,FALSE
"813","Make",9,1,0,407,2,FALSE
"814","Miss",9,0,1,408,0,FALSE
"815","Make",9,1,1,409,1,FALSE
"816","Make",9,1,0,409,2,FALSE
"817","Make",9,1,0,409,3,FALSE
"818","Make",9,1,0,409,4,TRUE
"819","Make",9,1,0,409,5,TRUE
"820","Make",9,1,0,409,6,TRUE
"821","Miss",9,0,1,410,0,TRUE
"822","Miss",9,0,0,410,0,FALSE
"823","Miss",9,0,0,410,0,FALSE
"824","Miss",9,0,0,410,0,FALSE
"825","Miss",9,0,0,410,0,FALSE
"826","Miss",9,0,0,410,0,FALSE
"827","Make",9,1,1,411,1,FALSE
"828","Make",9,1,0,411,2,FALSE
"829","Make",9,1,0,411,3,FALSE
"830","Miss",9,0,1,412,0,TRUE
"831","Miss",9,0,0,412,0,FALSE
"832","Make",9,1,1,413,1,FALSE
"833","Make",9,1,0,413,2,FALSE
"834","Make",9,1,0,413,3,FALSE
"835","Make",9,1,0,413,4,TRUE
"836","Miss",9,0,1,414,0,TRUE
"837","Miss",9,0,0,414,0,FALSE
"838","Miss",9,0,0,414,0,FALSE
"839","Miss",9,0,0,414,0,FALSE
"840","Make",9,1,1,415,1,FALSE
"841","Make",9,1,0,415,2,FALSE
"842","Make",9,1,0,415,3,FALSE
"843","Make",9,1,0,415,4,TRUE
"844","Miss",9,0,1,416,0,TRUE
"845","Miss",9,0,0,416,0,FALSE
"846","Make",9,1,1,417,1,FALSE
"847","Make",9,1,0,417,2,FALSE
"848","Miss",9,0,1,418,0,FALSE
"849","Miss",9,0,0,418,0,FALSE
"850","Make",9,1,1,419,1,FALSE
"851","Make",9,1,0,419,2,FALSE
"852","Miss",9,0,1,420,0,FALSE
"853","Miss",9,0,0,420,0,FALSE
"854","Make",9,1,1,421,1,FALSE
"855","Miss",9,0,1,422,0,FALSE
"856","Miss",9,0,0,422,0,FALSE
"857","Make",9,1,1,423,1,FALSE
"858","Miss",9,0,1,424,0,FALSE
"859","Miss",9,0,0,424,0,FALSE
"860","Make",9,1,1,425,1,FALSE
"861","Make",9,1,0,425,2,FALSE
"862","Make",9,1,0,425,3,FALSE
"863","Miss",9,0,1,426,0,TRUE
"864","Make",9,1,1,427,1,FALSE
"865","Make",9,1,0,427,2,FALSE
"866","Make",9,1,0,427,3,FALSE
"867","Miss",9,0,1,428,0,TRUE
"868","Miss",9,0,0,428,0,FALSE
"869","Miss",9,0,0,428,0,FALSE
"870","Miss",9,0,0,428,0,FALSE
"871","Make",9,1,1,429,1,FALSE
"872","Miss",9,0,1,430,0,FALSE
"873","Make",9,1,1,431,1,FALSE
"874","Miss",9,0,1,432,0,FALSE
"875","Make",9,1,1,433,1,FALSE
"876","Make",9,1,0,433,2,FALSE
"877","Make",9,1,0,433,3,FALSE
"878","Miss",9,0,1,434,0,TRUE
"879","Miss",9,0,0,434,0,FALSE
"880","Miss",9,0,0,434,0,FALSE
"881","Make",9,1,1,435,1,FALSE
"882","Miss",9,0,1,436,0,FALSE
"883","Miss",9,0,0,436,0,FALSE
"884","Make",9,1,1,437,1,FALSE
"885","Make",9,1,0,437,2,FALSE
"886","Miss",9,0,1,438,0,FALSE
"887","Miss",9,0,0,438,0,FALSE
"888","Miss",9,0,0,438,0,FALSE
"889","Make",9,1,1,439,1,FALSE
"890","Miss",9,0,1,440,0,FALSE
"891","Make",9,1,1,441,1,FALSE
"892","Make",9,1,0,441,2,FALSE
"893","Make",9,1,0,441,3,FALSE
"894","Make",9,1,0,441,4,TRUE
"895","Make",9,1,0,441,5,TRUE
"896","Make",9,1,0,441,6,TRUE
"897","Make",9,1,0,441,7,TRUE
"898","Make",9,1,0,441,8,TRUE
"899","Miss",9,0,1,442,0,TRUE
"900","Miss",9,0,0,442,0,FALSE
"901","Make",10,1,1,443,1,FALSE
"902","Miss",10,0,1,444,0,FALSE
"903","Miss",10,0,0,444,0,FALSE
"904","Miss",10,0,0,444,0,FALSE
"905","Miss",10,0,0,444,0,FALSE
"906","Make",10,1,1,445,1,FALSE
"907","Miss",10,0,1,446,0,FALSE
"908","Miss",10,0,0,446,0,FALSE
"909","Miss",10,0,0,446,0,FALSE
"910","Miss",10,0,0,446,0,FALSE
"911","Miss",10,0,0,446,0,FALSE
"912","Make",10,1,1,447,1,FALSE
"913","Make",10,1,0,447,2,FALSE
"914","Miss",10,0,1,448,0,FALSE
"915","Make",10,1,1,449,1,FALSE
"916","Make",10,1,0,449,2,FALSE
"917","Make",10,1,0,449,3,FALSE
"918","Make",10,1,0,449,4,TRUE
"919","Make",10,1,0,449,5,TRUE
"920","Miss",10,0,1,450,0,TRUE
"921","Miss",10,0,0,450,0,FALSE
"922","Miss",10,0,0,450,0,FALSE
"923","Make",10,1,1,451,1,FALSE
"924","Make",10,1,0,451,2,FALSE
"925","Make",10,1,0,451,3,FALSE
"926","Make",10,1,0,451,4,TRUE
"927","Make",10,1,0,451,5,TRUE
"928","Miss",10,0,1,452,0,TRUE
"929","Make",10,1,1,453,1,FALSE
"930","Miss",10,0,1,454,0,FALSE
"931","Miss",10,0,0,454,0,FALSE
"932","Make",10,1,1,455,1,FALSE
"933","Miss",10,0,1,456,0,FALSE
"934","Miss",10,0,0,456,0,FALSE
"935","Miss",10,0,0,456,0,FALSE
"936","Make",10,1,1,457,1,FALSE
"937","Make",10,1,0,457,2,FALSE
"938","Miss",10,0,1,458,0,FALSE
"939","Miss",10,0,0,458,0,FALSE
"940","Make",10,1,1,459,1,FALSE
"941","Make",10,1,0,459,2,FALSE
"942","Make",10,1,0,459,3,FALSE
"943","Make",10,1,0,459,4,TRUE
"944","Make",10,1,0,459,5,TRUE
"945","Make",10,1,0,459,6,TRUE
"946","Miss",10,0,1,460,0,TRUE
"947","Make",10,1,1,461,1,FALSE
"948","Miss",10,0,1,462,0,FALSE
"949","Make",10,1,1,463,1,FALSE
"950","Miss",10,0,1,464,0,FALSE
"951","Miss",10,0,0,464,0,FALSE
"952","Miss",10,0,0,464,0,FALSE
"953","Miss",10,0,0,464,0,FALSE
"954","Miss",10,0,0,464,0,FALSE
"955","Miss",10,0,0,464,0,FALSE
"956","Make",10,1,1,465,1,FALSE
"957","Miss",10,0,1,466,0,FALSE
"958","Miss",10,0,0,466,0,FALSE
"959","Make",10,1,1,467,1,FALSE
"960","Miss",10,0,1,468,0,FALSE
"961","Miss",10,0,0,468,0,FALSE
"962","Miss",10,0,0,468,0,FALSE
"963","Make",10,1,1,469,1,FALSE
"964","Miss",10,0,1,470,0,FALSE
"965","Miss",10,0,0,470,0,FALSE
"966","Make",10,1,1,471,1,FALSE
"967","Miss",10,0,1,472,0,FALSE
"968","Make",10,1,1,473,1,FALSE
"969","Make",10,1,0,473,2,FALSE
"970","Miss",10,0,1,474,0,FALSE
"971","Make",10,1,1,475,1,FALSE
"972","Make",10,1,0,475,2,FALSE
"973","Make",10,1,0,475,3,FALSE
"974","Make",10,1,0,475,4,TRUE
"975","Make",10,1,0,475,5,TRUE
"976","Make",10,1,0,475,6,TRUE
"977","Make",10,1,0,475,7,TRUE
"978","Miss",10,0,1,476,0,TRUE
"979","Make",10,1,1,477,1,FALSE
"980","Miss",10,0,1,478,0,FALSE
"981","Make",10,1,1,479,1,FALSE
"982","Make",10,1,0,479,2,FALSE
"983","Make",10,1,0,479,3,FALSE
"984","Miss",10,0,1,480,0,TRUE
"985","Make",10,1,1,481,1,FALSE
"986","Miss",10,0,1,482,0,FALSE
"987","Miss",10,0,0,482,0,FALSE
"988","Make",10,1,1,483,1,FALSE
"989","Make",10,1,0,483,2,FALSE
"990","Miss",10,0,1,484,0,FALSE
"991","Miss",10,0,0,484,0,FALSE
"992","Make",10,1,1,485,1,FALSE
"993","Miss",10,0,1,486,0,FALSE
"994","Miss",10,0,0,486,0,FALSE
"995","Make",10,1,1,487,1,FALSE
"996","Make",10,1,0,487,2,FALSE
"997","Miss",10,0,1,488,0,FALSE
"998","Miss",10,0,0,488,0,FALSE
"999","Make",10,1,1,489,1,FALSE
"1000","Miss",10,0,1,490,0,FALSE
"1001","Make",11,1,1,491,1,FALSE
"1002","Make",11,1,0,491,2,FALSE
"1003","Miss",11,0,1,492,0,FALSE
"1004","Make",11,1,1,493,1,FALSE
"1005","Miss",11,0,1,494,0,FALSE
"1006","Make",11,1,1,495,1,FALSE
"1007","Miss",11,0,1,496,0,FALSE
"1008","Make",11,1,1,497,1,FALSE
"1009","Make",11,1,0,497,2,FALSE
"1010","Make",11,1,0,497,3,FALSE
"1011","Make",11,1,0,497,4,TRUE
"1012","Make",11,1,0,497,5,TRUE
"1013","Make",11,1,0,497,6,TRUE
"1014","Miss",11,0,1,498,0,TRUE
"1015","Make",11,1,1,499,1,FALSE
"1016","Miss",11,0,1,500,0,FALSE
"1017","Miss",11,0,0,500,0,FALSE
"1018","Miss",11,0,0,500,0,FALSE
"1019","Make",11,1,1,501,1,FALSE
"1020","Miss",11,0,1,502,0,FALSE
"1021","Make",11,1,1,503,1,FALSE
"1022","Make",11,1,0,503,2,FALSE
"1023","Miss",11,0,1,504,0,FALSE
"1024","Miss",11,0,0,504,0,FALSE
"1025","Make",11,1,1,505,1,FALSE
"1026","Miss",11,0,1,506,0,FALSE
"1027","Make",11,1,1,507,1,FALSE
"1028","Miss",11,0,1,508,0,FALSE
"1029","Miss",11,0,0,508,0,FALSE
"1030","Miss",11,0,0,508,0,FALSE
"1031","Make",11,1,1,509,1,FALSE
"1032","Miss",11,0,1,510,0,FALSE
"1033","Miss",11,0,0,510,0,FALSE
"1034","Make",11,1,1,511,1,FALSE
"1035","Miss",11,0,1,512,0,FALSE
"1036","Miss",11,0,0,512,0,FALSE
"1037","Miss",11,0,0,512,0,FALSE
"1038","Make",11,1,1,513,1,FALSE
"1039","Miss",11,0,1,514,0,FALSE
"1040","Miss",11,0,0,514,0,FALSE
"1041","Miss",11,0,0,514,0,FALSE
"1042","Make",11,1,1,515,1,FALSE
"1043","Miss",11,0,1,516,0,FALSE
"1044","Make",11,1,1,517,1,FALSE
"1045","Miss",11,0,1,518,0,FALSE
"1046","Make",11,1,1,519,1,FALSE
"1047","Miss",11,0,1,520,0,FALSE
"1048","Miss",11,0,0,520,0,FALSE
"1049","Miss",11,0,0,520,0,FALSE
"1050","Miss",11,0,0,520,0,FALSE
"1051","Miss",11,0,0,520,0,FALSE
"1052","Miss",11,0,0,520,0,FALSE
"1053","Make",11,1,1,521,1,FALSE
"1054","Miss",11,0,1,522,0,FALSE
"1055","Make",11,1,1,523,1,FALSE
"1056","Make",11,1,0,523,2,FALSE
"1057","Make",11,1,0,523,3,FALSE
"1058","Miss",11,0,1,524,0,TRUE
"1059","Miss",11,0,0,524,0,FALSE
"1060","Make",11,1,1,525,1,FALSE
"1061","Miss",11,0,1,526,0,FALSE
"1062","Make",11,1,1,527,1,FALSE
"1063","Miss",11,0,1,528,0,FALSE
"1064","Miss",11,0,0,528,0,FALSE
"1065","Make",11,1,1,529,1,FALSE
"1066","Miss",11,0,1,530,0,FALSE
"1067","Miss",11,0,0,530,0,FALSE
"1068","Miss",11,0,0,530,0,FALSE
"1069","Make",11,1,1,531,1,FALSE
"1070","Miss",11,0,1,532,0,FALSE
"1071","Make",11,1,1,533,1,FALSE
"1072","Miss",11,0,1,534,0,FALSE
"1073","Make",11,1,1,535,1,FALSE
"1074","Make",11,1,0,535,2,FALSE
"1075","Miss",11,0,1,536,0,FALSE
"1076","Miss",11,0,0,536,0,FALSE
"1077","Make",11,1,1,537,1,FALSE
"1078","Make",11,1,0,537,2,FALSE
"1079","Miss",11,0,1,538,0,FALSE
"1080","Make",11,1,1,539,1,FALSE
"1081","Miss",11,0,1,540,0,FALSE
"1082","Miss",11,0,0,540,0,FALSE
"1083","Make",11,1,1,541,1,FALSE
"1084","Miss",11,0,1,542,0,FALSE
"1085","Miss",11,0,0,542,0,FALSE
"1086","Make",11,1,1,543,1,FALSE
"1087","Miss",11,0,1,544,0,FALSE
"1088","Make",11,1,1,545,1,FALSE
"1089","Make",11,1,0,545,2,FALSE
"1090","Make",11,1,0,545,3,FALSE
"1091","Make",11,1,0,545,4,TRUE
"1092","Miss",11,0,1,546,0,TRUE
"1093","Make",11,1,1,547,1,FALSE
"1094","Miss",11,0,1,548,0,FALSE
"1095","Miss",11,0,0,548,0,FALSE
"1096","Make",11,1,1,549,1,FALSE
"1097","Make",11,1,0,549,2,FALSE
"1098","Make",11,1,0,549,3,FALSE
"1099","Make",11,1,0,549,4,TRUE
"1100","Miss",11,0,1,550,0,TRUE
"1101","Make",12,1,1,551,1,FALSE
"1102","Make",12,1,0,551,2,FALSE
"1103","Miss",12,0,1,552,0,FALSE
"1104","Miss",12,0,0,552,0,FALSE
"1105","Miss",12,0,0,552,0,FALSE
"1106","Make",12,1,1,553,1,FALSE
"1107","Miss",12,0,1,554,0,FALSE
"1108","Miss",12,0,0,554,0,FALSE
"1109","Miss",12,0,0,554,0,FALSE
"1110","Make",12,1,1,555,1,FALSE
"1111","Make",12,1,0,555,2,FALSE
"1112","Make",12,1,0,555,3,FALSE
"1113","Miss",12,0,1,556,0,TRUE
"1114","Make",12,1,1,557,1,FALSE
"1115","Miss",12,0,1,558,0,FALSE
"1116","Make",12,1,1,559,1,FALSE
"1117","Miss",12,0,1,560,0,FALSE
"1118","Miss",12,0,0,560,0,FALSE
"1119","Miss",12,0,0,560,0,FALSE
"1120","Make",12,1,1,561,1,FALSE
"1121","Make",12,1,0,561,2,FALSE
"1122","Make",12,1,0,561,3,FALSE
"1123","Miss",12,0,1,562,0,TRUE
"1124","Make",12,1,1,563,1,FALSE
"1125","Miss",12,0,1,564,0,FALSE
"1126","Miss",12,0,0,564,0,FALSE
"1127","Make",12,1,1,565,1,FALSE
"1128","Make",12,1,0,565,2,FALSE
"1129","Make",12,1,0,565,3,FALSE
"1130","Miss",12,0,1,566,0,TRUE
"1131","Miss",12,0,0,566,0,FALSE
"1132","Make",12,1,1,567,1,FALSE
"1133","Make",12,1,0,567,2,FALSE
"1134","Make",12,1,0,567,3,FALSE
"1135","Miss",12,0,1,568,0,TRUE
"1136","Make",12,1,1,569,1,FALSE
"1137","Make",12,1,0,569,2,FALSE
"1138","Make",12,1,0,569,3,FALSE
"1139","Miss",12,0,1,570,0,TRUE
"1140","Make",12,1,1,571,1,FALSE
"1141","Make",12,1,0,571,2,FALSE
"1142","Miss",12,0,1,572,0,FALSE
"1143","Miss",12,0,0,572,0,FALSE
"1144","Make",12,1,1,573,1,FALSE
"1145","Make",12,1,0,573,2,FALSE
"1146","Make",12,1,0,573,3,FALSE
"1147","Make",12,1,0,573,4,TRUE
"1148","Miss",12,0,1,574,0,TRUE
"1149","Miss",12,0,0,574,0,FALSE
"1150","Make",12,1,1,575,1,FALSE
"1151","Miss",12,0,1,576,0,FALSE
"1152","Make",12,1,1,577,1,FALSE
"1153","Make",12,1,0,577,2,FALSE
"1154","Make",12,1,0,577,3,FALSE
"1155","Make",12,1,0,577,4,TRUE
"1156","Make",12,1,0,577,5,TRUE
"1157","Make",12,1,0,577,6,TRUE
"1158","Miss",12,0,1,578,0,TRUE
"1159","Make",12,1,1,579,1,FALSE
"1160","Miss",12,0,1,580,0,FALSE
"1161","Miss",12,0,0,580,0,FALSE
"1162","Miss",12,0,0,580,0,FALSE
"1163","Miss",12,0,0,580,0,FALSE
"1164","Make",12,1,1,581,1,FALSE
"1165","Make",12,1,0,581,2,FALSE
"1166","Make",12,1,0,581,3,FALSE
"1167","Miss",12,0,1,582,0,TRUE
"1168","Make",12,1,1,583,1,FALSE
"1169","Make",12,1,0,583,2,FALSE
"1170","Miss",12,0,1,584,0,FALSE
"1171","Miss",12,0,0,584,0,FALSE
"1172","Miss",12,0,0,584,0,FALSE
"1173","Make",12,1,1,585,1,FALSE
"1174","Miss",12,0,1,586,0,FALSE
"1175","Miss",12,0,0,586,0,FALSE
"1176","Miss",12,0,0,586,0,FALSE
"1177","Miss",12,0,0,586,0,FALSE
"1178","Make",12,1,1,587,1,FALSE
"1179","Make",12,1,0,587,2,FALSE
"1180","Make",12,1,0,587,3,FALSE
"1181","Make",12,1,0,587,4,TRUE
"1182","Make",12,1,0,587,5,TRUE
"1183","Miss",12,0,1,588,0,TRUE
"1184","Make",12,1,1,589,1,FALSE
"1185","Make",12,1,0,589,2,FALSE
"1186","Miss",12,0,1,590,0,FALSE
"1187","Miss",12,0,0,590,0,FALSE
"1188","Make",12,1,1,591,1,FALSE
"1189","Miss",12,0,1,592,0,FALSE
"1190","Make",12,1,1,593,1,FALSE
"1191","Make",12,1,0,593,2,FALSE
"1192","Make",12,1,0,593,3,FALSE
"1193","Miss",12,0,1,594,0,TRUE
"1194","Make",12,1,1,595,1,FALSE
"1195","Make",12,1,0,595,2,FALSE
"1196","Make",12,1,0,595,3,FALSE
"1197","Miss",12,0,1,596,0,TRUE
"1198","Miss",12,0,0,596,0,FALSE
"1199","Miss",12,0,0,596,0,FALSE
"1200","Make",12,1,1,597,1,FALSE
"1201","Make",13,1,1,598,1,FALSE
"1202","Make",13,1,0,598,2,FALSE
"1203","Miss",13,0,1,599,0,FALSE
"1204","Miss",13,0,0,599,0,FALSE
"1205","Make",13,1,1,600,1,FALSE
"1206","Miss",13,0,1,601,0,FALSE
"1207","Miss",13,0,0,601,0,FALSE
"1208","Make",13,1,1,602,1,FALSE
"1209","Miss",13,0,1,603,0,FALSE
"1210","Make",13,1,1,604,1,FALSE
"1211","Make",13,1,0,604,2,FALSE
"1212","Make",13,1,0,604,3,FALSE
"1213","Make",13,1,0,604,4,TRUE
"1214","Make",13,1,0,604,5,TRUE
"1215","Miss",13,0,1,605,0,TRUE
"1216","Miss",13,0,0,605,0,FALSE
"1217","Miss",13,0,0,605,0,FALSE
"1218","Miss",13,0,0,605,0,FALSE
"1219","Make",13,1,1,606,1,FALSE
"1220","Miss",13,0,1,607,0,FALSE
"1221","Make",13,1,1,608,1,FALSE
"1222","Make",13,1,0,608,2,FALSE
"1223","Miss",13,0,1,609,0,FALSE
"1224","Make",13,1,1,610,1,FALSE
"1225","Make",13,1,0,610,2,FALSE
"1226","Make",13,1,0,610,3,FALSE
"1227","Miss",13,0,1,611,0,TRUE
"1228","Miss",13,0,0,611,0,FALSE
"1229","Miss",13,0,0,611,0,FALSE
"1230","Make",13,1,1,612,1,FALSE
"1231","Make",13,1,0,612,2,FALSE
"1232","Make",13,1,0,612,3,FALSE
"1233","Miss",13,0,1,613,0,TRUE
"1234","Make",13,1,1,614,1,FALSE
"1235","Miss",13,0,1,615,0,FALSE
"1236","Make",13,1,1,616,1,FALSE
"1237","Miss",13,0,1,617,0,FALSE
"1238","Make",13,1,1,618,1,FALSE
"1239","Make",13,1,0,618,2,FALSE
"1240","Miss",13,0,1,619,0,FALSE
"1241","Miss",13,0,0,619,0,FALSE
"1242","Make",13,1,1,620,1,FALSE
"1243","Make",13,1,0,620,2,FALSE
"1244","Make",13,1,0,620,3,FALSE
"1245","Miss",13,0,1,621,0,TRUE
"1246","Make",13,1,1,622,1,FALSE
"1247","Miss",13,0,1,623,0,FALSE
"1248","Miss",13,0,0,623,0,FALSE
"1249","Make",13,1,1,624,1,FALSE
"1250","Miss",13,0,1,625,0,FALSE
"1251","Make",13,1,1,626,1,FALSE
"1252","Make",13,1,0,626,2,FALSE
"1253","Make",13,1,0,626,3,FALSE
"1254","Make",13,1,0,626,4,TRUE
"1255","Miss",13,0,1,627,0,TRUE
"1256","Miss",13,0,0,627,0,FALSE
"1257","Make",13,1,1,628,1,FALSE
"1258","Miss",13,0,1,629,0,FALSE
"1259","Miss",13,0,0,629,0,FALSE
"1260","Miss",13,0,0,629,0,FALSE
"1261","Miss",13,0,0,629,0,FALSE
"1262","Miss",13,0,0,629,0,FALSE
"1263","Miss",13,0,0,629,0,FALSE
"1264","Miss",13,0,0,629,0,FALSE
"1265","Make",13,1,1,630,1,FALSE
"1266","Miss",13,0,1,631,0,FALSE
"1267","Miss",13,0,0,631,0,FALSE
"1268","Miss",13,0,0,631,0,FALSE
"1269","Miss",13,0,0,631,0,FALSE
"1270","Make",13,1,1,632,1,FALSE
"1271","Miss",13,0,1,633,0,FALSE
"1272","Miss",13,0,0,633,0,FALSE
"1273","Miss",13,0,0,633,0,FALSE
"1274","Make",13,1,1,634,1,FALSE
"1275","Make",13,1,0,634,2,FALSE
"1276","Miss",13,0,1,635,0,FALSE
"1277","Make",13,1,1,636,1,FALSE
"1278","Make",13,1,0,636,2,FALSE
"1279","Make",13,1,0,636,3,FALSE
"1280","Miss",13,0,1,637,0,TRUE
"1281","Make",13,1,1,638,1,FALSE
"1282","Make",13,1,0,638,2,FALSE
"1283","Make",13,1,0,638,3,FALSE
"1284","Make",13,1,0,638,4,TRUE
"1285","Make",13,1,0,638,5,TRUE
